"","created_at","avg_sentiment","avg_weighted_sentiment","total_tweets","negative","positive","neutral","contestant"
"40",2022-06-09,1.24768518518519,18.1967592592593,432,119,290,23,"Amber"
"41",2022-06-09,0.258985200845666,-11.3477801268499,946,385,504,57,"Andrew"
"42",2022-06-09,1.55253623188406,24.1920289855072,1104,241,834,29,"Dami"
"43",2022-06-09,0.209317730183263,13.6588650916317,4529,1997,2338,194,"Davide"
"44",2022-06-09,0.64340152426795,60.1596470116326,2493,910,1473,110,"Ekin-Su"
"45",2022-06-09,-0.00977312390924957,1.72879581151832,8595,4071,4147,377,"Gemma"
"46",2022-06-09,1.13308457711443,-2.85199004975124,804,203,566,35,"Ikenna"
"47",2022-06-09,0.784235668789809,-3.00875796178344,1256,416,762,78,"Indiyah"
"48",2022-06-09,1.31041595049845,26.8171192849777,2909,778,2028,103,"Liam"
"49",2022-06-09,0.275272161741835,-0.871228615863141,3215,1320,1747,148,"Luca"
"50",2022-06-09,0.818435754189944,102.178770949721,1432,479,881,72,"Paige"
"51",2022-06-09,0.1036866359447,-7.41935483870968,868,402,417,49,"Tasha"
"52",2022-06-10,0.872162485065711,9.44324970131422,837,287,513,37,"Afia"
"53",2022-06-10,1.85674931129477,24.9573002754821,726,126,565,35,"Amber"
"54",2022-06-10,0.597122302158273,2.02158273381295,695,271,387,37,"Andrew"
"55",2022-06-10,1.6187725631769,-5.57906137184116,1385,293,1042,50,"Dami"
"56",2022-06-10,-0.0603371783496007,-44.8748890860692,3381,1610,1596,175,"Davide"
"57",2022-06-10,0.559297218155198,10.1112737920937,683,257,390,36,"Ekin-Su"
"58",2022-06-10,0.270424633722374,-27.4651105040973,4027,1710,2117,200,"Gemma"
"59",2022-06-10,0.682312038244242,186.262494567579,2301,793,1397,111,"Ikenna"
"60",2022-06-10,1.04611260053619,70.5630026809651,1865,564,1209,92,"Indiyah"
"61",2022-06-10,1.69230769230769,469.307692307692,13,2,10,1,"Jacques"
"62",2022-06-10,0.758812101026922,-62.3913405495421,3603,1416,2001,186,"Liam"
"63",2022-06-10,0.15791035915702,1.6728999703176,3369,1476,1736,157,"Luca"
"64",2022-06-10,1.18929889298893,83.4881918819188,2710,844,1744,122,"Paige"
"65",2022-06-10,0.914921465968586,-28.8586387434555,764,286,442,36,"Tasha"
"66",2022-06-11,1.73846153846154,20.4,65,16,45,4,"Afia"
"67",2022-06-11,1.72527472527473,27.8571428571429,91,19,66,6,"Amber"
"68",2022-06-11,1.45569620253165,35.9873417721519,79,28,50,1,"Andrew"
"69",2022-06-11,1.84699453551913,-69.8688524590164,183,36,141,6,"Dami"
"70",2022-06-11,0.479310344827586,29.6965517241379,290,122,160,8,"Davide"
"71",2022-06-11,0.814285714285714,11.7285714285714,70,27,37,6,"Ekin-Su"
"72",2022-06-11,0.617322834645669,2.53858267716535,635,256,356,23,"Gemma"
"73",2022-06-11,1.16857142857143,410.531428571429,350,102,220,28,"Ikenna"
"74",2022-06-11,1.70036101083032,672.234657039711,277,60,195,22,"Indiyah"
"75",2022-06-11,2.58823529411765,4.94117647058824,17,2,15,NA,"Jacques"
"76",2022-06-11,1.19240506329114,23.1240506329114,395,116,253,26,"Liam"
"77",2022-06-11,0.733333333333333,-44.3047619047619,315,120,180,15,"Luca"
"78",2022-06-11,1.67340067340067,-56.3198653198653,297,73,211,13,"Paige"
"79",2022-06-11,1.57017543859649,35.8333333333333,114,35,78,1,"Tasha"
"80",2022-06-12,0.664605873261206,-16.7109737248841,647,254,370,23,"Afia"
"81",2022-06-12,1.67576791808874,325.996587030717,293,72,214,7,"Amber"
"82",2022-06-12,1.34745762711864,130.411016949153,236,73,150,13,"Andrew"
"83",2022-06-12,2.83831775700935,240.279439252336,1070,146,908,16,"Dami"
"84",2022-06-12,0.407862407862408,140.782800982801,2035,847,1090,98,"Davide"
"85",2022-06-12,0.595854922279793,27.020725388601,1158,446,662,50,"Ekin-Su"
"86",2022-06-12,0.322982426207132,48.9211738611158,5861,2467,3142,252,"Gemma"
"87",2022-06-12,1.36289381563594,54.7479579929988,857,245,571,41,"Ikenna"
"88",2022-06-12,1.47000895255148,107.483437779767,1117,291,780,46,"Indiyah"
"89",2022-06-12,0.849789915966387,-38.8876050420168,952,342,567,43,"Jacques"
"90",2022-06-12,1.43718592964824,151.417085427136,199,62,126,11,"Liam"
"91",2022-06-12,0.126722817764165,37.2094180704441,2612,1197,1275,140,"Luca"
"92",2022-06-12,1.46776771443793,107.145444858817,1877,523,1275,79,"Paige"
"93",2022-06-12,1.584229390681,53.7849462365591,279,73,192,14,"Tasha"
"94",2022-06-13,0.914270500532481,16.5026624068158,1878,610,1190,78,"Afia"
"95",2022-06-13,1.29471032745592,4.44080604534005,1588,432,1097,59,"Amber"
"96",2022-06-13,0.260536398467433,3.55268199233716,1044,429,550,65,"Andrew"
"97",2022-06-13,2.21533516988062,35.5381083562902,2178,293,1814,71,"Dami"
"98",2022-06-13,0.9751442521083,39.5707944962273,2253,736,1421,96,"Davide"
"99",2022-06-13,0.835758835758836,22.6725571725572,962,332,584,46,"Ekin-Su"
"100",2022-06-13,0.27728285077951,13.427988121752,2694,1090,1487,117,"Gemma"
"101",2022-06-13,1.24358171571697,15.5666875391359,1597,430,1096,71,"Ikenna"
"102",2022-06-13,1.66425279789335,78.3996050032916,1519,319,1136,64,"Indiyah"
"103",2022-06-13,0.920724801812005,3.10305775764439,883,286,557,40,"Jacques"
"104",2022-06-13,1.68817204301075,18.3548387096774,93,19,73,1,"Liam"
"105",2022-06-13,-0.390962671905697,-36.2561886051081,2545,1316,1106,123,"Luca"
"106",2022-06-13,1.35790494665373,25.5771096023278,1031,280,711,40,"Paige"
"107",2022-06-13,0.579780755176614,33.7149817295981,821,310,459,52,"Tasha"
"108",2022-06-14,1.14285714285714,-2.85714285714286,14,4,9,1,"Afia"
"109",2022-06-14,1.14658634538153,24.1566265060241,498,142,343,13,"Amber"
"110",2022-06-14,0.373292867981791,23.4051593323217,659,266,363,30,"Andrew"
"111",2022-06-14,1.62780898876405,74.5997191011236,712,172,520,20,"Dami"
"112",2022-06-14,-0.103596349973162,-0.196457326892109,1863,905,876,82,"Davide"
"113",2022-06-14,-0.129166666666667,-22.3791666666667,1200,596,552,52,"Ekin-Su"
"114",2022-06-14,0.115584415584416,26.1480519480519,770,332,397,41,"Gemma"
"115",2022-06-14,1.0156862745098,20.1673202614379,765,232,493,40,"Ikenna"
"116",2022-06-14,1.01402373247033,36.7249190938511,927,280,606,41,"Indiyah"
"117",2022-06-14,0.540659340659341,9.64835164835165,455,180,257,18,"Jacques"
"118",2022-06-14,-0.692307692307692,-23.2307692307692,13,6,6,1,"Liam"
"119",2022-06-14,-0.468958930276982,3.10601719197708,1047,535,470,42,"Luca"
"120",2022-06-14,2.13265306122449,61.3928571428571,392,64,311,17,"Paige"
"121",2022-06-14,0.569983136593592,17.2023608768971,593,215,356,22,"Tasha"
